Concept,Rel,Feature,Frequency,上级类别,下级类别
橱柜,是,是-占空间的,1.93548387096774,人造物,家具
橱柜,像,像-房屋,1.93548387096774,人造物,家具
橱柜,像,像-盒子,1.93548387096774,人造物,家具
橱柜,像,像-箱子,1.93548387096774,人造物,家具
橱柜,像,像-长方体,1.93548387096774,人造物,家具
橱柜,需要,需要-打扫,1.93548387096774,人造物,家具
橱柜,需要,需要-定制,1.93548387096774,人造物,家具
橱柜,需要,需要-防潮,1.93548387096774,人造物,家具
橱柜,需要,需要-整理,1.93548387096774,人造物,家具
橱柜,有,有-抽屉,1.93548387096774,人造物,家具
橱柜,有,有-多种样式,1.93548387096774,人造物,家具
橱柜,有,有-格子,1.93548387096774,人造物,家具
橱柜,有,有-架子,1.93548387096774,人造物,家具
储蓄罐,可以,可以-存钱,23.0,人造物,工具
储蓄罐,是,是-罐子,12.0,人造物,工具
储蓄罐,可以,可以-买卖,10.0,人造物,工具
储蓄罐,有,有-多种样式,9.0,人造物,工具
储蓄罐,需要,需要-保存,8.0,人造物,工具
储蓄罐,可以,可以-储物,7.0,人造物,工具
储蓄罐,是,是-容器,7.0,人造物,工具
储蓄罐,是,是-工具,6.0,人造物,工具
储蓄罐,是,是-陶瓷,6.0,人造物,工具
储蓄罐,有,有-多种型号,6.0,人造物,工具
储蓄罐,可以,可以-装钱,5.0,人造物,工具
储蓄罐,需要,需要-制造,5.0,人造物,工具
储蓄罐,有,有-多种颜色,5.0,人造物,工具
储蓄罐,是,是-摆设,4.0,人造物,工具
储蓄罐,像,像-猪,4.0,人造物,工具
储蓄罐,有,有-口,4.0,人造物,工具
储蓄罐,有,有-硬币,4.0,人造物,工具
储蓄罐,可以,可以-储蓄,3.0,人造物,工具
储蓄罐,可以,可以-储蓄工具,3.0,人造物,工具
储蓄罐,是,是-空的,3.0,人造物,工具
储蓄罐,是,是-玩具,3.0,人造物,工具
储蓄罐,有,有-存钱口,3.0,人造物,工具
储蓄罐,有,有-多种材质,3.0,人造物,工具
储蓄罐,有,有-多种种类,3.0,人造物,工具
储蓄罐,有,有-钱,3.0,人造物,工具
储蓄罐,其他,其他-积少成多,2.0,人造物,工具
储蓄罐,是,是-工艺品,2.0,人造物,工具
储蓄罐,是,是-孩童的,2.0,人造物,工具
储蓄罐,像,像-存钱罐,2.0,人造物,工具
储蓄罐,像,像-瓶子,2.0,人造物,工具
储蓄罐,像,像-银行,2.0,人造物,工具
储蓄罐,需要,需要-小心,2.0,人造物,工具
储蓄罐,有,有-孔,2.0,人造物,工具
储蓄罐,有,有-容量,2.0,人造物,工具
储蓄罐,有,有-投币口,2.0,人造物,工具
储蓄罐,有,有-图案,2.0,人造物,工具
穿山甲,是,是-动物,28.9655172413793,动物,陆生动物
穿山甲,需要,需要-食物,18.6206896551724,动物,陆生动物
穿山甲,需要,需要-保护,12.4137931034483,动物,陆生动物
穿山甲,需要,需要-水,12.4137931034483,动物,陆生动物
穿山甲,有,有-四肢,11.3793103448276,动物,陆生动物
穿山甲,有,有-尾巴,11.3793103448276,动物,陆生动物
穿山甲,有,有-鳞,9.31034482758621,动物,陆生动物
穿山甲,需要,需要-空气,8.27586206896552,动物,陆生动物
穿山甲,是,是-硬的,7.24137931034483,动物,陆生动物
穿山甲,是,是-保护类,6.20689655172414,动物,陆生动物
穿山甲,像,像-刺猬,6.20689655172414,动物,陆生动物
穿山甲,有,有-眼睛,6.20689655172414,动物,陆生动物
穿山甲,是,是-哺乳类,5.17241379310345,动物,陆生动物
穿山甲,有,有-壳,5.17241379310345,动物,陆生动物
穿山甲,有,有-嘴巴,5.17241379310345,动物,陆生动物
穿山甲,可以,可以-爬,4.13793103448276,动物,陆生动物
穿山甲,像,像-石头,4.13793103448276,动物,陆生动物
穿山甲,需要,需要-睡觉,4.13793103448276,动物,陆生动物
穿山甲,有,有-鼻子,4.13793103448276,动物,陆生动物
穿山甲,有,有-刺,4.13793103448276,动物,陆生动物
穿山甲,有,有-爪子,4.13793103448276,动物,陆生动物
穿山甲,可以,可以-打洞,3.10344827586207,动物,陆生动物
穿山甲,可以,可以-观赏,3.10344827586207,动物,陆生动物
穿山甲,可以,可以-爬树,3.10344827586207,动物,陆生动物
穿山甲,可以,可以-跑,3.10344827586207,动物,陆生动物
穿山甲,是,是-食物,3.10344827586207,动物,陆生动物
穿山甲,像,像-鳄鱼,3.10344827586207,动物,陆生动物
穿山甲,像,像-老鼠,3.10344827586207,动物,陆生动物
穿山甲,像,像-乌龟,3.10344827586207,动物,陆生动物
穿山甲,需要,需要-蚂蚁,3.10344827586207,动物,陆生动物
穿山甲,需要,需要-阳光,3.10344827586207,动物,陆生动物
穿山甲,有,有-牙齿,3.10344827586207,动物,陆生动物
穿山甲,可以,可以-穿山,2.06896551724138,动物,陆生动物
穿山甲,可以,可以-挖洞,2.06896551724138,动物,陆生动物
穿山甲,其他,其他-国家保护动物,2.06896551724138,动物,陆生动物
穿山甲,其他,其他-葫芦娃,2.06896551724138,动物,陆生动物
穿山甲,其他,其他-会被猎杀,2.06896551724138,动物,陆生动物
穿山甲,是,是-濒危类,2.06896551724138,动物,陆生动物
穿山甲,是,是-国家的,2.06896551724138,动物,陆生动物
穿山甲,是,是-爬行类,2.06896551724138,动物,陆生动物
穿山甲,是,是-棕色的,2.06896551724138,动物,陆生动物
穿山甲,需要,需要-呼吸,2.06896551724138,动物,陆生动物
穿山甲,需要,需要-蜜蜂,2.06896551724138,动物,陆生动物
穿山甲,需要,需要-蚁,2.06896551724138,动物,陆生动物
穿山甲,有,有-耳朵,2.06896551724138,动物,陆生动物
穿山甲,有,有-头,2.06896551724138,动物,陆生动物
穿山甲,有,有-腿,2.06896551724138,动物,陆生动物
传真机,是,是-机器,11.3793103448276,人造物,电器
传真机,需要,需要-电,10.3448275862069,人造物,电器
传真机,像,像-电话,7.24137931034483,人造物,电器
传真机,有,有-按键,7.24137931034483,人造物,电器
传真机,可以,可以-传真,6.20689655172414,人造物,电器
传真机,像,像-打印机,5.17241379310345,人造物,电器
传真机,可以,可以-买卖,4.13793103448276,人造物,电器
传真机,需要,需要-纸,4.13793103448276,人造物,电器
传真机,可以,可以-通讯,3.10344827586207,人造物,电器
传真机,是,是-便捷的,3.10344827586207,人造物,电器
传真机,是,是-工具,3.10344827586207,人造物,电器
传真机,有,有-墨,3.10344827586207,人造物,电器
传真机,可以,可以-传递信息,2.06896551724138,人造物,电器
传真机,是,是-办公用品,2.06896551724138,人造物,电器
传真机,是,是-电器,2.06896551724138,人造物,电器
传真机,是,是-古老的,2.06896551724138,人造物,电器
传真机,是,是-设备,2.06896551724138,人造物,电器
传真机,需要,需要-网络,2.06896551724138,人造物,电器
传真机,有,有-屏幕,2.06896551724138,人造物,电器
传真机,有,有-听筒,2.06896551724138,人造物,电器
窗户,有,有-玻璃,20.6896551724138,人造物,工具
窗户,像,像-门,9.31034482758621,人造物,工具
窗户,可以,可以-通风,8.27586206896552,人造物,工具
窗户,可以,可以-挡风,7.24137931034483,人造物,工具
窗户,是,是-洞,7.24137931034483,人造物,工具
窗户,是,是-透明的,7.24137931034483,人造物,工具
窗户,需要,需要-擦,7.24137931034483,人造物,工具
窗户,需要,需要-清洗,7.24137931034483,人造物,工具
窗户,其他,其他-房屋,6.20689655172414,人造物,工具
窗户,可以,可以-看风景,5.17241379310345,人造物,工具
窗户,可以,可以-开关,4.13793103448276,人造物,工具
窗户,需要,需要-安装,4.13793103448276,人造物,工具
窗户,有,有-窗框,4.13793103448276,人造物,工具
窗户,有,有-多种样式,4.13793103448276,人造物,工具
窗户,可以,可以-打开,3.10344827586207,人造物,工具
窗户,可以,可以-关闭,3.10344827586207,人造物,工具
窗户,可以,可以-透光,3.10344827586207,人造物,工具
窗户,可以,可以-透气,3.10344827586207,人造物,工具
窗户,其他,其他-建筑,3.10344827586207,人造物,工具
窗户,其他,其他-墙,3.10344827586207,人造物,工具
窗户,是,是-木的,3.10344827586207,人造物,工具
窗户,像,像-镜子,3.10344827586207,人造物,工具
窗户,像,像-眼睛,3.10344827586207,人造物,工具
窗户,有,有-把手,3.10344827586207,人造物,工具
窗户,有,有-框架,3.10344827586207,人造物,工具
窗户,可以,可以-保暖,2.06896551724138,人造物,工具
窗户,可以,可以-挡雨,2.06896551724138,人造物,工具
窗户,可以,可以-通光,2.06896551724138,人造物,工具
窗户,是,是-部件,2.06896551724138,人造物,工具
窗户,是,是-常见的,2.06896551724138,人造物,工具
窗户,是,是-工具,2.06896551724138,人造物,工具
窗户,是,是-家里的,2.06896551724138,人造物,工具
窗户,是,是-塑料,2.06896551724138,人造物,工具
窗户,是,是-透光的,2.06896551724138,人造物,工具
窗户,是,是-易碎的,2.06896551724138,人造物,工具
窗户,是,是-硬的,2.06896551724138,人造物,工具
窗户,是,是-长方形,2.06896551724138,人造物,工具
窗户,是,是-纸,2.06896551724138,人造物,工具
窗户,是,是-装饰,2.06896551724138,人造物,工具
窗户,需要,需要-制造,2.06896551724138,人造物,工具
窗户,有,有-床帘,2.06896551724138,人造物,工具
窗户,有,有-多种材质,2.06896551724138,人造物,工具
窗户,有,有-多种型号,2.06896551724138,人造物,工具
窗户,有,有-纱窗,2.06896551724138,人造物,工具
窗户,有,有-锁,2.06896551724138,人造物,工具
窗帘,有,有-布,19.3548387096774,人造物,家具
窗帘,其他,其他-窗户,8.70967741935484,人造物,家具
窗帘,有,有-多种样式,8.70967741935484,人造物,家具
窗帘,像,像-床单,7.74193548387097,人造物,家具
窗帘,需要,需要-安装,7.74193548387097,人造物,家具
窗帘,有,有-多种颜色,7.74193548387097,人造物,家具
窗帘,可以,可以-保护隐私,6.7741935483871,人造物,家具
窗帘,是,是-家居用品,6.7741935483871,人造物,家具
窗帘,可以,可以-保护,5.80645161290323,人造物,家具
窗帘,可以,可以-悬挂,4.83870967741935,人造物,家具
窗帘,是,是-帘子,4.83870967741935,人造物,家具
窗帘,需要,需要-缝纫,4.83870967741935,人造物,家具
窗帘,需要,需要-挂,4.83870967741935,人造物,家具
窗帘,需要,需要-清洗,4.83870967741935,人造物,家具
窗帘,有,有-多种材质,4.83870967741935,人造物,家具
窗帘,可以,可以-隔热,3.87096774193548,人造物,家具
窗帘,是,是-大的,3.87096774193548,人造物,家具
窗帘,是,是-装饰,3.87096774193548,人造物,家具
窗帘,像,像-幕布,3.87096774193548,人造物,家具
窗帘,有,有-挂钩,3.87096774193548,人造物,家具
窗帘,可以,可以-买卖,2.90322580645161,人造物,家具
窗帘,是,是-生活用品,2.90322580645161,人造物,家具
窗帘,像,像-桌布,2.90322580645161,人造物,家具
窗帘,需要,需要-设计,2.90322580645161,人造物,家具
窗帘,需要,需要-制造,2.90322580645161,人造物,家具
窗帘,有,有-多种花纹,2.90322580645161,人造物,家具
窗帘,可以,可以-保暖,1.93548387096774,人造物,家具
窗帘,可以,可以-挡风,1.93548387096774,人造物,家具
窗帘,可以,可以-挡光,1.93548387096774,人造物,家具
窗帘,可以,可以-防尘,1.93548387096774,人造物,家具
窗帘,可以,可以-开关,1.93548387096774,人造物,家具
窗帘,可以,可以-拉,1.93548387096774,人造物,家具
窗帘,可以,可以-调节光线,1.93548387096774,人造物,家具
窗帘,是,是-厚的,1.93548387096774,人造物,家具
窗帘,是,是-宽大的,1.93548387096774,人造物,家具
窗帘,是,是-宽的,1.93548387096774,人造物,家具
窗帘,是,是-软的,1.93548387096774,人造物,家具
窗帘,像,像-被子,1.93548387096774,人造物,家具
窗帘,像,像-床帘,1.93548387096774,人造物,家具
窗帘,像,像-门帘,1.93548387096774,人造物,家具
窗帘,像,像-浴帘,1.93548387096774,人造物,家具
窗帘,有,有-多种价格,1.93548387096774,人造物,家具
窗帘,有,有-多种图案,1.93548387096774,人造物,家具
窗帘,有,有-多种长度,1.93548387096774,人造物,家具
窗帘,有,有-多种种类,1.93548387096774,人造物,家具
窗帘,有,有-花纹,1.93548387096774,人造物,家具
床,可以,可以-睡觉,17.5862068965517,人造物,家具
床,是,是-家具,14.4827586206896,人造物,家具
床,可以,可以-休息,10.3448275862069,人造物,家具
床,有,有-床垫,10.3448275862069,人造物,家具
床,可以,可以-躺,8.27586206896552,人造物,家具
床,有,有-床板,8.27586206896552,人造物,家具
床,是,是-软的,7.24137931034483,人造物,家具
床,有,有-枕头,7.24137931034483,人造物,家具
床,是,是-木的,6.20689655172414,人造物,家具
床,是,是-舒服的,6.20689655172414,人造物,家具
床,像,像-桌子,6.20689655172414,人造物,家具
床,有,有-被子,5.17241379310345,人造物,家具
床,有,有-床单,5.17241379310345,人造物,家具
床,有,有-床头,5.17241379310345,人造物,家具
床,有,有-床腿,5.17241379310345,人造物,家具
床,可以,可以-买卖,4.13793103448276,人造物,家具
床,是,是-大的,4.13793103448276,人造物,家具
床,是,是-工具,3.10344827586207,人造物,家具
床,是,是-家居用品,3.10344827586207,人造物,家具
床,像,像-凳子,3.10344827586207,人造物,家具
床,像,像-沙发,3.10344827586207,人造物,家具
床,可以,可以-娱乐,2.06896551724138,人造物,家具
床,是,是-金属,2.06896551724138,人造物,家具
床,是,是-睡觉的,2.06896551724138,人造物,家具
床,是,是-睡觉的地方,2.06896551724138,人造物,家具
床,是,是-休息用的,2.06896551724138,人造物,家具
床,是,是-长方形,2.06896551724138,人造物,家具
床,像,像-地毯,2.06896551724138,人造物,家具
床,像,像-榻榻米,2.06896551724138,人造物,家具
床,需要,需要-安装,2.06896551724138,人造物,家具
床,需要,需要-整理,2.06896551724138,人造物,家具
床,需要,需要-制造,2.06896551724138,人造物,家具
床,有,有-床尾,2.06896551724138,人造物,家具
床,有,有-多种材质,2.06896551724138,人造物,家具
床,有,有-多种型号,2.06896551724138,人造物,家具
床,有,有-多种样式,2.06896551724138,人造物,家具
床,有,有-多种种类,2.06896551724138,人造物,家具
床,有,有-木板,2.06896551724138,人造物,家具
床,有,有-双人床,2.06896551724138,人造物,家具
床,有,有-榻榻米,2.06896551724138,人造物,家具
床垫,是,是-软的,16.0,人造物,家具
床垫,可以,可以-睡觉,15.0,人造物,家具
床垫,有,有-弹簧,14.0,人造物,家具
床垫,可以,可以-躺,7.0,人造物,家具
床垫,是,是-床上用品,7.0,人造物,家具
床垫,有,有-海绵,7.0,人造物,家具
床垫,是,是-舒服的,6.0,人造物,家具
床垫,有,有-布,6.0,人造物,家具
床垫,可以,可以-买卖,5.0,人造物,家具
床垫,像,像-蹦床,5.0,人造物,家具
床垫,需要,需要-床,5.0,人造物,家具
床垫,有,有-弹性,5.0,人造物,家具
床垫,有,有-棉花,5.0,人造物,家具
床垫,是,是-垫子,4.0,人造物,家具
床垫,是,是-家具,4.0,人造物,家具
床垫,像,像-被子,4.0,人造物,家具
床垫,有,有-多种种类,4.0,人造物,家具
床垫,是,是-家居用品,3.0,人造物,家具
床垫,需要,需要-清洗,3.0,人造物,家具
床垫,有,有-多种材质,3.0,人造物,家具
床垫,可以,可以-铺床,2.0,人造物,家具
床垫,可以,可以-铺在床上,2.0,人造物,家具
床垫,可以,可以-休息,2.0,人造物,家具
床垫,是,是-方形的,2.0,人造物,家具
床垫,是,是-厚的,2.0,人造物,家具
床垫,是,是-生活用品,2.0,人造物,家具
床垫,是,是-睡觉用的,2.0,人造物,家具
床垫,是,是-硬的,2.0,人造物,家具
床垫,是,是-长方体,2.0,人造物,家具
床垫,像,像-蛋糕,2.0,人造物,家具
床垫,需要,需要-安装,2.0,人造物,家具
床垫,需要,需要-保存,2.0,人造物,家具
床垫,需要,需要-阳光,2.0,人造物,家具
床垫,需要,需要-制造,2.0,人造物,家具
床垫,有,有-床单,2.0,人造物,家具
床罩,有,有-布,17.0,人造物,家具
床罩,需要,需要-清洗,13.0,人造物,家具
床罩,是,是-床上用品,12.0,人造物,家具
床罩,像,像-床单,8.0,人造物,家具
床罩,有,有-花纹,7.0,人造物,家具
床罩,可以,可以-防尘,5.0,人造物,家具
床罩,是,是-纺织品,5.0,人造物,家具
床罩,是,是-软的,5.0,人造物,家具
床罩,有,有-拉链,5.0,人造物,家具
床罩,可以,可以-保护,4.0,人造物,家具
床罩,是,是-棉的,4.0,人造物,家具
床罩,有,有-多种颜色,4.0,人造物,家具
床罩,有,有-多种样式,4.0,人造物,家具
床罩,可以,可以-保护床,3.0,人造物,家具
床罩,可以,可以-买卖,3.0,人造物,家具
床罩,是,是-舒服的,3.0,人造物,家具
床罩,像,像-被子,3.0,人造物,家具
床罩,像,像-窗帘,3.0,人造物,家具
床罩,像,像-枕套,3.0,人造物,家具
床罩,需要,需要-缝纫,3.0,人造物,家具
床罩,有,有-多种型号,3.0,人造物,家具
床罩,有,有-线,3.0,人造物,家具
床罩,可以,可以-防污,2.0,人造物,家具
